8,The Little Grey Men,B.B.,B.B.
8,Five on a Treasure Island,Enid Blyton,Eileen Soper
8,The Little Prince,Antoine de Saint-Exupery,Antoine de Saint-Exupery
8,The Hundred Dresses,Eleanor Estes,Louis Slobodkin
8,Brendon Chase,B.B.,B.B.
8,Rabbit Hill,Robert Lawson,Robert Lawson
8,Wind on the Moon,Eric Linklater,Nicholas C. Bentley
8,Stuart Little,E.B. White,Garth Williams
8,The Bear's Famous Invasion of Sicily,Dino Buzzati,Dino Buzzati
8,Lucky Luke - Arizona 1880,Morris,Morris
8,The Little White Horse,Elizabeth Goudge,C. Walter Hodges
8,Mistress Masham's Repose,T.H. White,Fritz Eichenberg
8,Comet in Moominland,Tove Jansson,Tove Jansson
8,The School for Cats,Esther Averill,Esther Averill
8,Misty of Chincoteague,Marguerite Henry,Wesley Dennis
8,Billy Bunter of Greyfriars School,Frank Richards
8,The Twenty-One Balloons,William Pene Du Bois,William Pene Du Bois
8,Hurrah for St. Trinian's,Ronald Searle,Ronald Searle
8,The Fantastic Antonita,Borita Casas,Mariano Zaragueta
8,Autumn Term,Antonia Forest
8,Finn Family Moomintroll,Tove Jansson,Tove Jansson
8,Amazon Adventure,Willard Price,Willard Price
8,Children of the Oregon Trail,A. Rutgers van der Loeff,C. Hollander
8,The Thirteen Clocks,James Thurber,Marc Simont
8,"The Lion, the Witch and the Wardrobe",C.S. Lewis,Pauline Baynes
8,The Princess Who Had Magic Fingers,Maria Luisa Gefaell,Pularin Balles
8,Adventurous Tales of Machu Picchu,Ciro Alegria,Ciro Alrgria
8,Tales of Uncle Rabbit,Eucledes Jaramillo
8,Kimba,Osamu Tezuka,Osamu Tezuka
8,Prince Caspian,C.S. Lewis,Pauline Baynes
8,Little Onion,Gianni Rodari,Raul Verdini
8,The Voyage of the Dawn Treader,C.S. Lewis,Pauline Baynes
8,The Borrowers,Mary Norton,Diana Stanley
8,Astro Boy (Mighty Atom),Osamu Tezuka,Osamu Tezuka
8,"Marcelino, Bread and Wine",Jose Maria Sanchez Silva,L. Goni
8,Jennings and Darbishire,Anthony Buckeridge
8,Down with Skool!,Geoffrey Willams,Ronald Searle
8,A Kid for Two Farthings,Wolf Mankowitz
8,Half Magic,Edward Eager,N.M. Bodecker
8,The Children of Green Knowe,Lucy Boston,Peter Boston
8,A Child's Christmas in Wales,Dylan Thomas,Edward Ardizzone
8,The Wheel on the School,Meindert DeJong,Maurice Sendak
8,Hobberdy Dick,Katharine M. Briggs,Jane Kingshill
8,Little Bookroom,Eleanor Farjeon,E. Ardizzone
8,Minnow on the Say,Philippa Pearce,E. Ardizzone
8,A Hundred Million Francs,Paul Berna,Richard Kennedy
8,Old Yeller,Fred Gipson
8,The Hundred and One Dalmatians,Dodie Smith,Janet and Anne Grahame Johnstone
8,The Warden's Niece,Gilliam Avery,Dick Hart
8,Thorn Castle,Istvan Fekete
8,Gaston,Andre Franquin et. al.,Andre Franquin et. al.
8,Tom's Midnight Children,Philippa Pearce,Susan Einzig
8,Warrior Scarlet,Rosemary Sutcliff,Charles Keeping
8,Mort and Phil,Fransisco Ibanez,Fransicso Ibanez
8,Walkabout,James Vance Marshall
8,"The Boy, the Swallow and the Cat",Miguel Bunuel,Lorenzo Goni
8,My Great-Grandfather and I,James Kruss,Jochen Bartsch
8,The Cricket in Times Square,George Selden,Garth Williams
8,The Bonny Pit Laddie,Frederick Grice,Brian Wildsmith
8,Knight's Fee,Rosemary Sutcliff,Charles Keeping
8,Jim Button and Luke the Engine Driver,Michael Ende,Franz Josef Tripp
8,Asterix the Gaul,Rene Goscinny,Albert Uderzo
8,The Incredible Journey,Sheila Burnford
8,James and the Giant Peach,Roald Dahl,Nancy Ekholm Burkert
8,Fantomette,Georges Chaulet,J. Bazin-Hives
8,Six Companions,Paul-Jacques Bonzon,A. Chazelle
8,The Phantom Tollbooth,Norton Juster,Jules Feiffer
8,Where the Red Fern Grows,Wilson Rawls
8,D'Aulaires' Book of Greek Myths,Ingri and Edgar Parine D'Aulaire,Ingri and Edgar Parin D'Aulaire
8,The Winged Watchman,Hilda van Stockum,Hilda van Stockum
8,A Dog So Small,Philippa Pearce,Jules Feiffer
8,The Garden,Jiri Trnka,Jiri Trnka
8,The Wolves of Willoughby Chase,Joan Aiken,Pat Marriott
8,The Little Pot Boiler,Spike Milligan,Spike Milligan
8,How the Whale Became,Ted Hughes,George Adamson
8,The Seasons in the City,Italo Calvino,Italo Calvino
8,Stig of the Dump,Clive King,Edward Ardizzone
8,Uncle,J.P. Martin,Quentin Blake
8,Chitty Chitty Bang Bang,Ian Fleming,John Birmingham
8,The White Stone,Gunnel Linde,Eric Palmquist
8,Harriet the Spy,Louise Fitzhugh,Louise Fitzhugh
8,The Adventures of Rupert the Toad,Roy Berocay,Jose Miguel Silva Lara
8,Charlie and the Chocolate Factory,Roald Dahl,Joseph Schindelman
8,Shy Violet,Giana Anguissola
8,The Book of Three,Lloyd Alexander
8,Nurse Matilda,Christina Brand,Edward Ardizzone
8,Elidor,Alan Garner,Charles Keeping
8,The Little Fox,Istvan Fekete
8,The Mouse and the Motorcycle,Beverly Cleary,Louis Darling
8,Telephone Tales,Gianni Rodari,Bruno Munari
8,The Kings of Copper Mountains,Paul Biegel,Paul Biegel
8,Ash Road,Ivan Southall,Clem Seale
8,The Magic Finger,Roald Dahl,William Pene Du Bois
8,Graveyard Kitaro,Shigeru Mizuki,Shigeru Mizuki
8,The Hedgehog Tree,Antonio Gramsci
8,The Mouse and His Child,Russell Hoban,Lillian Hoban
8,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg
8,The Goalkeeper's Revenge,Bill Naughton,Bill Naughton
8,D'Aulaires' Norse Gods and Giants,Ingri and Edgar Parine D'Aulaire,Ingri and Edgar Parin D'Aulaire
8,Tales of the Rue Broca,Pierre Gripari,Claude Lapointe
8,A Wizard of Earthsea,Ursula K. Le Guin
8,The Iron Man: A Children's Story in Five Nights,Ted Hughes,George Adamson
8,My Sweet-Orange Tree,Jose Mauro de Vasconcelos
8,Doraemon: Gadget Cat from the Future,Fujiko Fujio,Fujiko Fujo
8,A Pair of Jesus Boots,Sylvia Sherry
8,Charlotte Sometimes,Penelope Farmer
8,The Little Captain,Paul Biegel,Carl Hollander
8,"Are You There God? It's Me, Margaret",Judy Blume
8,When Hitler Stole Pink Rabbit,Judith Kerr
8,"Friday, or The Savage Life",Michel Tournier,G. Lemoine
8,The Shrinking of Treehorn,Florence Parry Heide,Edward Gorey
8,The Carpet People,Terry Pratchett,Terry Pratchett
8,Mrs. Frisby and the Rats of NIMH ,Robert C. O'Brien
8,The Cucumber King,Christine Nostlinger,Werner Maurer
8,Watership Down,Richard Adams
8,Efrem the Knight,Mino Milani
8,The Ghost of Thomas Kempe,Penelope Lively,A. Maitland
8,Stradbroke Dreamtime,Noonuccal Oodgeroo,B. Bancroft
8,The Eighteenth Emergency,Betsy Byars
8,Chlorophyll from the Blue Sky,Bianca Pitzorno,G. Santini Valeriani
8,The Brothers Lionheart,Astrid Lindgren,Ilon Wikland
8,Crusade in Jeans,Thea Beckman
8,Grinny,Nicholas Fisk
8,The Fib,George Layton
8,Conrad: The Factory-Made Boy,Christine Nostlinger,Franz Wittkamp
8,Granny,Peter Hartling,Peter Knorr
8,The Stone Book,Alan Garner,Michael Foreman
8,Ordinary Jack,Helen Cresswell
8,Bridge to Terabithia,Katherine Paterson,Donna Diamond
8,The Turbulent Term of Tyke Tiler,Gene Kep,Carolyn Dinan
8,Storm Boy,Colin Thiele
8,Charmed Life,Diana Wynne Jones
8,The Little Man Dressed in Gray,Fernando Alonso,Ulises Wensell
8,The Kaziranga Trail,Arup Kumar Dutta,Arup Kumar Dutta
8,Under the Mountain,Maurice Gee,Maurice Gee
8,Fray Perico and His Donkey,Juan Munoz,Antonio Tello
8,Anastasia Krupnik,Lois Lowry,Diane deGroat
8,Jacob Have I Loved,Katherine Paterson
8,Night Swimmers,Betsy Byars,Betsy Byars
8,Superfudge,Judy Blume,Judy Blume
8,The Indian in the Cupboard,Lynne Reid Banks,Robin Jacques
8,Nothing to be Afraid Of,Jan Mark,David Parkins
8,Jules's Rat,Peter Hacks,Klaus Ensikat
8,Goodnight Mister Tom,Michelle Magorian
8,"Ronia, the Robber's Daughter",Astrid Lindgren
8,The BFG,Roald Dahl,Quentin Blake
8,The Haunting,Margaret Mahy
8,The Rattle Bag,"Ed. Seamus Heaney, Ted Hughes"
8,When Wind Blows,Raymond Briggs,Raymond Briggs
8,Me in the Middle,Ana Maria Machado,Regina Yolanda
8,Schoolboy Jia Li,Qin Wenjun
8,The Demon Headmaster,Gillian Cross
8,Max and Sally,Milos Macourek,Adolf Born
8,War Horse,Michael Morpurgo
8,The Sheep-Pig,Dick King-Smith,Mary Rayner
8,Sunday's Child,Gudrun Mebs,Rotraut S. Berner
8,Please Mrs. Butler,Allan Ahlberg,Fritz Wegner
8,"Mouth Open, Story Jump Out",Grace Hallworth,Art Derry
8,The Eye of the Wolf,Daniel Pennac
8,Tomb Raiders,Odile Weulersse,P. And G. Brizzan
8,Pirate's Heart,Benno Pludra,Gerhard Gobmann
8,Storm,Kevin Crossley-Holland,Alan Marks
8,"Sarah, Plain and Tall",Patricia MacLachlan
8,Journey to Jo'burg,Beverley Naidoo
8,The Valley of the Fireflies,Gloria Cecilia Diaz,F. Melendez
8,Why the Whales Came,Michael Morpurgo
8,Gargling With Jelly,Brian Patten,David Mostyn
8,The Hounds of the Morrigan,Pat O'Shea
8,Redwall,Brian Jacques
8,The Snow Spider,Jenny Nimmo
8,Whipping Boy,Sid Fleischman,Peter Sis
8,I am Susannah,Lbby Gleeson
8,Quirky Tales,Paul Jennings
8,Mufaro's Beautiful Daughters: An African Tale,John Steptoe,John Steptoe
8,A Thief in the Village,James Berry
8,My Friend the Painter,Lygia Bojunga
8,The Whale Rider,Witi Ihimaera
8,Pit Pony,Joyce Barkhouse
8,Two Weeks with the Queen,Morris Gleitzman
8,Hayflower and Quiltshoe,Sinikka and Tina Nopola,Markus Majaluoma
8,Merryll of the Stones,Brian Caswell
8,Bill's New Frock,Anne Fine,Philippe Dupasquier
8,Truckers,Terry Pratchett
8,Haroun and the Sea of Stories,Salman Rushdie
8,The Painted House,Montserrat de Amo,Fransisco Sole
8,Maniac Magee,Jerry Spinelli
8,Shiloh,Phyllis Reynolds Naylor
8,The Story of Tracy Beaker,Jacqueline Wilson,Nick Sharratt
8,Only You Can Save Mankind,Terry Pratchett
8,The Last Giants,Francois Place
8,Almost Everyone Could Topple,Toon Tellegen
8,The Giver,Lois Lowry
8,Manolito Gafotas,Elvira Lindo,Emilio Urberguaga
8,A Mole Always Turns up on its Own,Hanna Johansen
8,The Bed and Breakfast Star,Jacqueline Wilson,Nick Sharratt
8,Way Home,Libby Hathorn,Gregory Rogers
8,Stories to Fernando,Ema Wolf,Jorge Sanzol
8,Halinka,Mirjam Pressler
8,Watch Out for the Cat,Silvana Gandolfi,Giulia Orecchia
8,Poordog the Starved,Graciela Montes,Oscar Rojas
8,45 & 47 Stella Street and Everything that Happened,Elizabeth Honey,Elizabeth Honey
8,Tashi,Anna and Barbara Fienberg,K. Gamble
8,Clockwork,Philip Pullman,Peter Bailey
8,The View from Saturday,E.L. Konigsburg
8,Johnny and the Bomb,Terry Pratchett
8,The Story of a Seagull,Luis Sepulveda,Miles Hyman
8,Harry Potter and the Philosopher's Stone,J.K. Rowling
8,"Fire, Bed and Bone",Henrietta Branford
8,Matthias and Grandpa,Roberto Piumini,Cecco Mariniello
8,Toby,Craciela Beatriz Cabal,Alberto Pez
8,The Composition,Antonio Skarmeta,Alfonso Ruano
8,Skellig,David Almond
8,Just Annoying!,Andy Griffiths,Terry Denton
8,My Girragundji,Meme McDonald and Boori Pryor,Meme McDonald and Boori Pryor
8,The Sterkarm Handshake,Susan Price
8,The Dog with the Yellow Heart,Jutta Richter
8,Clarice Bean: That's Me,Lauren Child,Lauren Child
8,A Series of Unfortunate Events: The Bad Beginning,Lemony Snicket,Brett Helquist
8,Harry Potter and the Prisoner of Azkaban,J.K. Rowling
8,Kensuke's Kingdom,Michael Morpurgo,Michael Foreman
8,Hitler's Daughter,Jackie French
8,"Something's Fishy, Hazel Green!",Odo Hirsch,Andrew McLean
8,Harry Potter and the Goblet of Fire,J.K. Rowling
8,The Day I Learned to Tame Spiders,Jutta Richter
8,Cirque du Freak: a Living Nightmare,Darren Shan
8,Because of Winn-Dixie,Kate DiCamillo
8,Father Grew Wings in Spring,Tomi Kontio
8,Alex Rider: Stormbreaker,Anthony Horowitz
8,The Papunya School Book,Nadia Wheatley,Mary Malbunka et. al.
8,The Vile Village,Lemony Snicket,Brett Helquist
8,Rupert the Rapper and Aunt Deep Freeze,Sinikka and Tina Nopola,Aino Havukainen and Sami Toivonen
8,Mortal Engines,Philip Reeve
8,Artemis Fowl,Eoin Colfer
8,Journey to the River Sea,Eva Ibbotson
8,Aldabra,Silvana Gandolfi,Fabian Negrin
8,Barrumbi Kids,Leonie Norrington
8,"Utterly Me, Clarice Bean",Lauren Child,Lauren Child
8,The Wolves in the Walls,Neil Gaiman,Dave McKean
8,The Field Guide,Holly Black,Tony DiTerlizzi
8,The Naming of Tishkin Silk,Glenda Millard,Caroline Magerl
8,Inkheart,Cornelia Funke
8,Three Fairy Tales,Gustavo Martin Garzo,J. Gaban
8,The Tale of Despereaux,Kate DiCamillo,Timothy Basil Ering
8,Millions,Frank Cottrell Boyce
8,Wolf Brother,Michelle Paver
8,Ark Angel,Anthony Horowitz
8,Rabbit and Coyote,Beatriz Donnet,Beatriz Donnet
8,"The Cat: or, How I Lost Eternity",Jutta Richter,Rotraut S. Berner
8,The Boy in the Striped Pyjamas,John Boyne
8,The Arrival,,Shaun Tan
8,The Invention of Hugo Cabret,Brian Selznick,Brian Selznick
8,The Graveyard Book,Neil Gaiman,Chris Riddell
12,"Bertoldo, Bertoldino, and Cacasenno",Giulio Cesare Croce and A. Banchieri
12,Robinson Crusoe,Danie Defoe
12,Gulliver's Travels,Jonathan Swift
12,The Adventures of Baron Munchhausen,
12,The Three Musketeers,Alexandre Dumas
12,The Children of the New Forest,Captain Frederick Marryat
12,The Scarlet Letter,Nathaniel Hawthorne
12,The Rose and the Ring,William Makepeace Thackeray
12,Tom Brown's Schooldays,Thomas Hughes
12,The Coral Island,Robert Michael Ballantyne
12,"Eric, or Little by Little",Frederic W. Farrar
12,Captain Fracesse,Theophile Gautier
12,Journey to the Centre of the Earth,Jules Verne
12,The Good Little Devil,Comtesse de Segur,Horace Castelli
12,Little Women,Louisa May Alcott,May Alcott
12,"20,000 Leagues Under the Sea",Jules Verne
12,What Katy Did,Susan Coolidge
12,Around the World in 80 Days,Jules Verne
12,Heidi's Wandering and Learning Years,Johanna Spyri
12,The Fifth For at St. Dominic's,Talbot Baines Reed
12,With Clive in India,George Alfred Henty
12,Kidnapped,Robert Louis Stevenson
12,Heart,Edmondo De Amicis
12,Seven Little Australians,Ether Turner
12,The Prisoner of Zenda,Anthony Hope
12,The Treasure in Silver Lake,Karl May
12,Eclipse of the Crescent Moon,Geza Gardonyi
12,The Tigers of Mompracem,Emilio Salgari,Pipein Gamba
12,The Hound of the Baskervilles,Arthur Conan Doyle
12,The Call of the Wild,Jack London
12,"Jolanda, Daughter of the Black Corsair",Emilio Salgari,Alberto della Valle
12,White Fang,Jack London
12,The Railway Children,E. Nesbit
12,The Forturnes of Philippa,Angela Brazil
12,Jock of the Bushveld,Percy Fitzpatrick,E. Caldwell
12,The Mystery of the Yellow Room,Gaston Leroux,Gaston Leroux
12,A Girl of the Limberlost,Gene Stratton-Porter,W.T. Benda
12,The War of the Buttons,Louis Pergaud
12,Tales of the Jungle,Horacio Quiroga
12,The Cave Children,Alois Theodor Sonnleitner
12,The Dark Frigate,Charles B. Hawes,A.L. Ripley
12,In Medeleni,Ionel Teodoreanu
12,Emily Climbs,Lucy Maud Montgomery
12,Tarka the Otter,Henry Williamson,C.F. Tunnicliffe
12,Ede and Unku,Alex Wedding
12,Biggles: The Camels Are Coming,Captain W.E. Johns,Captain W.E. Johns
12,The Children from Number 67,Lista Teszner and Kurt Held
12,Missing From Saint-Agil,Pierre Very
12,Caddie Woodlawn,Carol Ryrie Brink,Kate Seredy
12,The Happy Return,C.S. Forester
12,The Yearling,Marjorie Kinnan Rawlings,N.C. Wyeth
12,Cue for Treason,Geoffrey Trease,Beatrice Goldsmith
12,Red Zora,Kurt Held
12,We Couldn't Leave Dinah,Mary Treadgold,S. Tresillian
12,My Friend Flicka,Mary O'Hara,John Steuart Currt
12,Johnny Tremain,Esther Forbes
12,Woods of Windri,Violet Needham,Joyce Bruce
12,The Otterbury Incident,Cecil Day-Lewis,Edward Ardizzone
12,I Capture the Castle,Dodie Smith
12,Metropolis,Osamu Tezuka,Osamu Tezuka
12,The Path,Miguel Delibes
12,Big Tiger and Christian,Fritz Muthlenweg,Raffaello Busoni
12,The Catcher in the Rye,J.D. Salinger
12,The Wool-Pack: A Tale of Adventure,Cynthia Harnett,Cynthia Harnett
12,The Sons of the Great Bear,Liselotte Welskopf-Heinrich
12,Adventures of the Ingenious Alfanhui,Rafael Sanchez Ferlosio
12,The Cloven Viscount,Italo Calvino
12,King Arthur and the Knights of the Round Table,Roger Lancelyn Green,Arthur Hall
12,Fahrenheit 451,Ray Bradbury
12,Eagle of the Ninth,Rosemary Sutcliff,C.W. Hodges
12,The Fellowship of the Ring,J.R.R. Tolkien
12,Lord of the Flies,William Golding
12,"Carry On, Mr. Bowditch",Jean Lee Latham
12,Viking's Dawn,Henry Treece,Christine Price
12,Captain Thunder,Victor Mora,Ambros
12,Neitah: A Girl in the Far North,Edith Klatt
12,The Silver Sword,Ian Serrallier,C.W. Hodges
12,The Cherry Kids,Constantin Chirita
12,Rifles for Watie,Harold Keith
12,The Baron in the Trees,Italo Calvino
12,The Witch of Blackbird Pond,Elizabeth George Speare
12,The Silver Brumby,Elyne Mitchell
12,Marianne Dreams,Catherine Storr,Majorie-Ann Watts
12,The Lion,Joseph Kessel
12,Friday's Tunnel,John Verney,John Verney
12,Zazie in the Metro,Raymond Queneau
12,My Side of the Mountain,Jean Craighead George,Jean Craighead George
12,The Nonexistant Knight,Italo Calvino
12,To Kill A Mockingbird,Harper Lee
12,The Weirdstone of Brisingamen,Alan Garner
12,Island of the Blue Dolphins,Scott O'Dell
12,Tangara,Nan Chauncy
12,Friedrich,Hand-Peter Richter
12,A Wrinkle in Time,Madeleine L'Engle
12,The Letter for the King,Tonke Dragt
12,The Twelve and the Genii,Pauline Clarke
12,Time of Trial,Hester Burton
12,I Am David,Anne Holm
12,Pastures of the Blue Crane,H.F. Brinsmead,Annette Macarthur-Onslow
12,The Stowaway of the Ulysses,Ana Maria Matute
12,Gentle Ben,Walt Morey,John Schoenherr
12,The Min-Min,Mavis Thorpe Clark,Genevieve Melrose
12,The Owl Service,Alan Garner
12,The Outsiders,S.E. Hinton
12,Flambards,K.M. Peyton
12,Smith,Leon Garfield,Antony Maitland
12,The Dolphin Crossing,Jill Paton Walsh
12,Picnic at Hanging Rock,Joan Lindsay
12,The Pigman,Paul Zindel
12,A Kestrel for a Knave,Barry Hines
12,Chocky,John Wyndham
12,The Cay,Theodore Taylor
12,Sounder,William H. Armstrong
12,Where the Lilies Bloom,Vera and Bill Cleaver,Jim Spanfeller
12,Edge of the Cloud,K.M. Peyton
12,Oscar at the South Pole,Carmen Kurtz
12,The Summer of the Swans,Betsy Byars,Ted CoConis
12,The Lark and the Laurel,Barbara Willard
12,Grover,Vera and Bill Cleaver
12,I'm the King of the Castle,Susan Hill
12,A Long Way From Verona,Jane Gardam
12,Winter in Wartime,Jan Terlouw,Jan Wesseling
12,No Way of Telling,Emma Smith
12,Across the Barricades,Joan Lingard
12,The Summer Book,Tove Jansson,Tove Jansson
12,Julie of the Wolves,Jean Craighead George,J. Schoenherr
12,Stories from the Year One Thousand,Tonino Guerra,Adriano Zannino
12,The Spirit Wind,Max Fatchen,Trevor Stubley
12,Fly Away Home!,Christine Nostlinger
12,The Nargun and the Stars,Patricia Wrightson,Robert Ingpen
12,The Slave Dancer,Paula Fox,Eros Keith
12,The Friends,Rosa Guy
12,The Dark is Rising,Susan Cooper,Alan E. Cober
12,Carrie's War,Nina Bawden
12,M.C. Higgins,Virginia Hamilton
12,Nobody's Family is Going to Change,Louise Fitzhugh,Louise Fitzhugh
12,The Trouble with Donovan Croft,Bernard Ashley,Fermin Rocker
12,Who Does This Kid Take After?,Eva Janikovsky,Lazslo Reber
12,The Chocolate War,Robert Cormier
12,Twopence a Tub,Susan Price
12,Tuck Everlasting,Natalie Babbitt,Natalie Babbitt
12,The Machine Gunners,Robert Westall,John Williamson
12,The Pepperming Pig,Nina Bawden,Charles Lilly
12,Crisis on Conshelf Ten,Monica Hughes,G. Humphreys
12,The October Child,Eleanor Spence,Malcolm Green
12,Dragonsong,Anne McCaffrey
12,Bilgewater,Jane Gardam
12,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,Jerry Pinkney
12,Thunder and Lightnings,Jan Mark
12,First of Midnight,Majorie Darke,Anthony Morris
12,Underground to Canada,Barbara Smucker,Imre Hofbauer
12,The Westing Game,Ellen Raskin,Ellen Raskin
12,"Hey, Dollface",Deborah Hautzig
12,After the First Death,Robert Cormier
12,Tulku,Peter Dickinson
12,Neverending Story,Michael Endo,Roswitha Quadflieg
12,My One-Legged Friend and Me,Anna-Liisa Haakana
12,Playing Beatie Bow,Ruth Park
12,The Sentinels,Peter Carter
12,Homecoming,Cynthia Voight,Sharon Scotland
12,The Scarecrows,Robert Westall
12,Agnes Cecilia,Maria Gripe
12,The Island on Bird Street,Uri Orlev
12,The Secret Diary of Adrian Mole,Sue Townsend,Caroline Holden
12,The Village by the Sea,Anita Desai
12,Nausicaa,Hayao Miyazaki
12,Handles,Jan Mark,David Perkins
12,A Parcel of Patterns,Jill Paton Walsh
12,Talking in Whispers,James Watson
12,Hating Alison Ashley,Robin Klein
12,Brother in the Land,Robert Swindells
12,Badger on the Barge,Janni Howker
12,The Changeover,Margaret Mahy
12,The Ruby in the Smoke,Philip Pullman
12,"Johnny, My Friend",Peter Pohl
12,Hatchet,Gary Paulson
12,Taronga,Victor Kelleher
12,The Ghost Drum,Susan Price
12,Madame Doubtfire,Anne Fine
12,Strollers,Lesley Beake,Lesley Beake
12,The Cloud,Gudrun Pausewang
12,Alex,Tessa Duder
12,The Devil's Arithmetic,Jane Yolen
12,A Pack of Lies,Geraldine McCaughrean
12,Caperucita in Manhattam,Carmen Martin Gaite,Carmen Martin Gaite
12,Number the Stars,Lois Lowry
12,Thunderwith,Libby Hathorn
12,Strange Objects,Gary Crew
12,Redwork,Michael Bedard
12,Rocco,Sherryl Jordan
12,The Visits,Silvia Schujer
12,Dear Nobody,Berlie Doherty
12,Listen to my Heart,Bianca Pitzorno
12,Memoirs of a Basque Cow,Bernardo Atxaga
12,Looking for Alibrandi,Melina Marchetta
12,There Will Be Wolves,Karleen Bradford
12,Pagan's Crusade,Catherine Jinks
12,Flour Babies,Anne Fine
12,Titeuf,Zep,Zep
12,"See Ya, Simon",David Hill
12,Heart's Delight,Per Nilsson
12,"Tomorrow, When the War Began",John Marsden
12,Some of the Kinder Planets,Tim Wynne-Jones
12,Rowan of Rin,Emily Rodda
12,The Gathering,Isobelle Carmody
12,Gold Dust,Geraldine McCaughrean
12,Dougy,James Moloney
12,Stone Cold,Robert Swindells
12,Foxspell,Gillian Rubenstein
12,Walk Two Moons,Sharon Creech
12,Switchers,Kate Thompson
12,Whispers in the Graveyard,Theresa Breslin
12,See How They Run,David McRobbie
12,A Jump into the Other World,Bruno Tognolini,Roberto Luciani
12,When the World Was Still Young,Jurg Schubiger,Susanne Rotraut
12,Nothern Lights,Philip Pullman
12,When the Snow Fell,Henning Mankell
12,Peeling the Onion,Wendy Orr
12,The Gifting,Sophie Masson
12,Out of the Dust,Karen Hesse
12,"Deady, Unna?",Phillip Gwynne
12,River Boy,Tim Bowler
12,Pig-Heart Boy,Malorie Blackman
12,Holes,Louis Sachar
12,The Crowstarver,Dick King-Smith
12,I am Not Esther,Fleur Beale
12,"Bud, Not Buddy",Christopher Paul Curtis
12,Stony Heart Country,David Metzenthen
12,The Illustrated Mum,Jacqueline Wilson,Nick Sharratt
12,"Not Chicago, Not Here",Kirsten Boie
12,Postcards From No Man's Land,Aidan Chambers
12,Thursday's Child,Sonya Hartnett
12,The Wind Singer,William Nicholson
12,Troy,Adele Geras
12,Witch Child,Celia Rees
12,"Oh, Boy!",Marie-Aude Murail
12,Arthur,Kevin Crossley-Holland
12,Coram Boy,Jamila Gavin
12,Refugee Boy,Benjamin Zephaniah
12,Noughts & Crosses,Malorie Blackman
12,I Am Polleke,Guus Kuijer,Alice Hoogstat
12,Walking Naked,Alyssa Brugman
12,The Slightly True Story of Cedar B. Hartley,Martine Murray,Martine Murray
12,Across the Nightingale Floor,Lian Hearn
12,Parvana's Journey,Deborah Ellis
12,The Messenger,Makus Zusak
12,Dragonkeeper,Carole Wilkinson
12,Crispin,Avi
12,Four Sisters,Malika Ferdjoukh
12,Slaves of Quentaris,Paul Collins
12,The Keys to the Kingdom: Mister Monday,Garth Nix
12,The Curious Incident of the Dog in the Night-Time,Mark Haddon,Mark Haddon
12,The Fire-Eaters,David Almond
12,Private Peaceful,Michael Morpurgo
12,Keeper,Mal Peet
12,The Amulet of Samarkand,Jonathan Stroud
12,The Running Man,Michael Gerard Bauer
12,By the River,Steven Herrick
12,A Boat in the Forest,Paola Mastrocola
12,How I Live Now,Meg Rosoff
12,Memories of Indhun: The Resistance,Laura Gallego
12,Twilight,Stephenie Meyer
12,Grimpow,Rafael Abalos
12,New Policeman,Kate Thompson
12,My Big Birkett,Lisa Shanahan
12,The Red Shoe,Ursula Dubosarsky
12,Toby Alone,Timothee de Fombelle,Francois Place
12,Monster Blood Tattoo: Foundling,David Cornish
12,Winter Song,Jean-Claude Mourlevat
12,The Silver Jaguar,Herman Scholz
12,Finding Violet Park,Jenny Valentine,
